Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Action
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Adventure
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Comedy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Drama
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Fantasy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,good,Romance
2021,Demonic,192.391,109,not_good,Horror
2021,Demonic,192.391,109,not_good,Thriller
2021,Far From the Tree,192.331,194,good,Animation
2021,Far From the Tree,192.331,194,good,Family
2020,Black Water: Abyss,191.722,312,not_good,Horror
2020,Black Water: Abyss,191.722,312,not_good,Thriller
2020,Black Water: Abyss,191.722,312,not_good,Adventure
2020,Black Water: Abyss,191.722,312,not_good,Mystery
2020,"Yes, No, or Maybe Half?",191.592,17,avg,Animation
2020,"Yes, No, or Maybe Half?",191.592,17,avg,Drama
2020,"Yes, No, or Maybe Half?",191.592,17,avg,Romance
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,good,Family
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,good,Animation
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,good,Fantasy
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,good,Adventure
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,good,Comedy
2018,Spider-Man: Into the Spider-Verse,190.775,10951,good,Action
2018,Spider-Man: Into the Spider-Verse,190.775,10951,good,Adventure
2018,Spider-Man: Into the Spider-Verse,190.775,10951,good,Animation
2018,Spider-Man: Into the Spider-Verse,190.775,10951,good,Science Fiction
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,good,Adventure
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,good,Fantasy
2021,The Vault,189.579,555,avg,Crime
2021,The Vault,189.579,555,avg,Action
2021,The Vault,189.579,555,avg,Thriller
2022,The Adam Project,189.245,2,below_avg,Science Fiction
2022,The Adam Project,189.245,2,below_avg,Adventure
2022,The Adam Project,189.245,2,below_avg,Comedy
2016,Deadpool,189.206,26390,good,Action
2016,Deadpool,189.206,26390,good,Adventure
2016,Deadpool,189.206,26390,good,Comedy
2021,The Harder They Fall,188.865,611,avg,Western
2001,"Monsters, Inc.",188.759,15255,good,Animation
2001,"Monsters, Inc.",188.759,15255,good,Comedy
2001,"Monsters, Inc.",188.759,15255,good,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,avg,Adventure
2021,Ainbo: Spirit of the Amazon,188.484,285,avg,Animation
2021,Ainbo: Spirit of the Amazon,188.484,285,avg,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,avg,Fantasy
2021,Don't Look Up,188.404,4819,good,Comedy
2021,Don't Look Up,188.404,4819,good,Drama
2021,Don't Look Up,188.404,4819,good,Science Fiction
2017,Cars 3,186.621,4416,avg,Animation
2017,Cars 3,186.621,4416,avg,Adventure
2017,Cars 3,186.621,4416,avg,Comedy
2017,Cars 3,186.621,4416,avg,Family
2007,Spider-Man 3,186.125,11340,below_avg,Fantasy
2007,Spider-Man 3,186.125,11340,below_avg,Action
2007,Spider-Man 3,186.125,11340,below_avg,Adventure
2021,Last Shoot Out,185.045,92,below_avg,Western
2021,Last Shoot Out,185.045,92,below_avg,Action
2021,Last Shoot Out,185.045,92,below_avg,Thriller
2019,Sator,184.487,66,not_good,Horror
2010,Iron Man 2,183.136,17594,avg,Adventure
2010,Iron Man 2,183.136,17594,avg,Action
2010,Iron Man 2,183.136,17594,avg,Science Fiction
2020,Soul,182.718,7736,good,Animation
2020,Soul,182.718,7736,good,Comedy
2020,Soul,182.718,7736,good,Fantasy
2020,Soul,182.718,7736,good,Family
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Adventure
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Action
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Fantasy
2021,Phobias,181.527,27,not_good,Horror
2021,Phobias,181.527,27,not_good,Thriller
2021,A Quiet Place Part II,181.389,3997,good,Science Fiction
2021,A Quiet Place Part II,181.389,3997,good,Thriller
2021,A Quiet Place Part II,181.389,3997,good,Horror
1972,What the Peeper Saw,181.317,19,not_good,Horror
1972,What the Peeper Saw,181.317,19,not_good,Drama
1972,What the Peeper Saw,181.317,19,not_good,Thriller
2012,The Dark Knight Rises,179.587,19126,good,Action
2012,The Dark Knight Rises,179.587,19126,good,Crime
2012,The Dark Knight Rises,179.587,19126,good,Drama
2012,The Dark Knight Rises,179.587,19126,good,Thriller
2021,Trolls Holiday in Harmony,179.019,102,good,Animation
2021,Trolls Holiday in Harmony,179.019,102,good,Fantasy
2021,Trolls Holiday in Harmony,179.019,102,good,Family
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_good,Action
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_good,Adventure
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_good,Fantasy
2021,Motherly,176.378,95,good,Thriller
2021,Motherly,176.378,95,good,Horror
2021,Nobody,175.065,4292,good,Action
2021,Nobody,175.065,4292,good,Crime
2021,Nobody,175.065,4292,good,Thriller
2018,My Hero Academia: Two Heroes,174.756,743,good,Animation
2018,My Hero Academia: Two Heroes,174.756,743,good,Action
2018,My Hero Academia: Two Heroes,174.756,743,good,Adventure
2018,My Hero Academia: Two Heroes,174.756,743,good,Fantasy
2009,Harry Potter and the Half-Blood Prince,174.697,15861,good,Adventure
2009,Harry Potter and the Half-Blood Prince,174.697,15861,good,Fantasy
2022,Book of Love,174.481,20,not_good,Comedy
2022,Book of Love,174.481,20,not_good,Romance
2021,Jurassic Hunt,174.421,180,not_good,Action
2021,Jurassic Hunt,174.421,180,not_good,Science Fiction
2021,Jurassic Hunt,174.421,180,not_good,Thriller
2021,American Underdog,173.962,54,good,Drama
2008,The Dark Knight,173.923,26994,good,Drama
2008,The Dark Knight,173.923,26994,good,Action
2008,The Dark Knight,173.923,26994,good,Crime
2008,The Dark Knight,173.923,26994,good,Thriller
2021,Jujutsu Kaisen 0,173.575,21,good,Animation
2021,Jujutsu Kaisen 0,173.575,21,good,Action
2021,Jujutsu Kaisen 0,173.575,21,good,Adventure
2021,Jujutsu Kaisen 0,173.575,21,good,Mystery
2020,Ava,173.205,1917,not_good,Action
2020,Ava,173.205,1917,not_good,Crime
2020,Ava,173.205,1917,not_good,Drama
2020,Ava,173.205,1917,not_good,Thriller
2010,Three Steps Above Heaven,172.85,2394,good,Romance
2010,Three Steps Above Heaven,172.85,2394,good,Drama
2021,Sinkhole,172.571,36,avg,Comedy
2021,Sinkhole,172.571,36,avg,Drama
2010,Undisputed III: Redemption,172.362,604,good,Action
2010,Undisputed III: Redemption,172.362,604,good,Thriller
1995,Toy Story,171.714,15127,good,Animation
1995,Toy Story,171.714,15127,good,Adventure
1995,Toy Story,171.714,15127,good,Family
1995,Toy Story,171.714,15127,good,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Family
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Fantasy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Adventure
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Horror
2021,El Paseo 6,170.869,5,not_good,Comedy
2021,Separation,170.565,127,not_good,Horror
2021,Separation,170.565,127,not_good,Drama
2009,Brothers,169.495,2085,avg,Drama
2009,Brothers,169.495,2085,avg,Thriller
2009,Brothers,169.495,2085,avg,War
2001,Shrek,169.438,13610,good,Animation
2001,Shrek,169.438,13610,good,Comedy
2001,Shrek,169.438,13610,good,Fantasy
2001,Shrek,169.438,13610,good,Adventure
2001,Shrek,169.438,13610,good,Family
2022,Jackass Forever,169.376,49,avg,Action
2022,Jackass Forever,169.376,49,avg,Comedy
2022,Jackass Forever,169.376,49,avg,Documentary
2014,Big Hero 6,169.209,13447,good,Adventure
2014,Big Hero 6,169.209,13447,good,Family
2014,Big Hero 6,169.209,13447,good,Animation
2014,Big Hero 6,169.209,13447,good,Action
2014,Big Hero 6,169.209,13447,good,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,good,Animation
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,good,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,good,Fantasy
2015,Off Course,168.353,254,below_avg,Romance
2015,Off Course,168.353,254,below_avg,Comedy
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,good,Action
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,good,Adventure
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,good,Fantasy
2021,Major Grom: Plague Doctor,168.017,405,avg,Action
2021,Major Grom: Plague Doctor,168.017,405,avg,Adventure
2021,Monster Family 2,167.912,28,avg,Animation
2021,Monster Family 2,167.912,28,avg,Family
2021,Gunpowder Milkshake,167.503,525,below_avg,Action
2021,Gunpowder Milkshake,167.503,525,below_avg,Crime
2021,Gunpowder Milkshake,167.503,525,below_avg,Thriller
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_good,Crime
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_good,Horror
2021,Narco Sub,166.671,183,avg,Action
2021,Narco Sub,166.671,183,avg,Drama
2021,Narco Sub,166.671,183,avg,Crime
2007,Harry Potter and the Order of the Phoenix,166.458,16081,good,Adventure
2007,Harry Potter and the Order of the Phoenix,166.458,16081,good,Fantasy
2007,Harry Potter and the Order of the Phoenix,166.458,16081,good,Mystery
2015,Legend,165.617,2856,avg,Crime
2015,Legend,165.617,2856,avg,Thriller
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,good,Animation
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,good,Comedy
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,good,Mystery
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,good,Family
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,good,Fantasy
2021,Descendants: The Royal Wedding,165.257,97,avg,TV Movie
2021,Descendants: The Royal Wedding,165.257,97,avg,Animation
2021,Descendants: The Royal Wedding,165.257,97,avg,Comedy
2021,Descendants: The Royal Wedding,165.257,97,avg,Family
2021,Descendants: The Royal Wedding,165.257,97,avg,Drama
2019,Frozen II,164.81,8052,good,Family
2019,Frozen II,164.81,8052,good,Animation
2019,Frozen II,164.81,8052,good,Adventure
2019,Frozen II,164.81,8052,good,Comedy
2019,Frozen II,164.81,8052,good,Fantasy
2021,Swim,164.687,27,good,Horror
2021,Swim,164.687,27,good,Action
2021,Mutation on Mars,164.623,22,avg,Drama
2021,Mutation on Mars,164.623,22,avg,Science Fiction
2021,Zone 414,164.567,151,not_good,Science Fiction
2021,Zone 414,164.567,151,not_good,Thriller
2021,Zone 414,164.567,151,not_good,Mystery
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,good,Fantasy
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,good,Adventure
2015,Avengers: Age of Ultron,163.611,19473,good,Action
2015,Avengers: Age of Ultron,163.611,19473,good,Adventure
2015,Avengers: Age of Ultron,163.611,19473,good,Science Fiction
2017,Thor: Ragnarok,163.564,17313,good,Action
2017,Thor: Ragnarok,163.564,17313,good,Adventure
2017,Thor: Ragnarok,163.564,17313,good,Fantasy
2017,Thor: Ragnarok,163.564,17313,good,Science Fiction
2019,It Chapter Two,162.984,6739,avg,Horror
2019,It Chapter Two,162.984,6739,avg,Fantasy
1994,The Lion King,162.049,15064,good,Family
1994,The Lion King,162.049,15064,good,Animation
1994,The Lion King,162.049,15064,good,Drama
2021,King Richard,161.55,845,good,Drama
2021,King Richard,161.55,845,good,History
2021,Last Night in Soho,161.493,1360,good,Thriller
2021,Last Night in Soho,161.493,1360,good,Horror
2021,Last Night in Soho,161.493,1360,good,Mystery
1992,Batman Returns,161.321,5075,avg,Action
1992,Batman Returns,161.321,5075,avg,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Adventure
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Drama
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Romance
2021,Wild Indian,161.074,21,below_avg,Crime
2021,Wild Indian,161.074,21,below_avg,Drama
2021,Wild Indian,161.074,21,below_avg,Thriller
2012,Project X,160.9,5048,avg,Comedy
2021,The Protégé,160.697,531,avg,Action
2021,Ida Red,160.579,25,not_good,Crime
2021,Ida Red,160.579,25,not_good,Thriller
2021,Ida Red,160.579,25,not_good,Drama
2021,Ida Red,160.579,25,not_good,Action
2013,The Haunting of Helena,159.578,119,not_good,Horror
2013,The Haunting of Helena,159.578,119,not_good,Thriller
2020,Vanguard,159.416,395,below_avg,Action
2020,Vanguard,159.416,395,below_avg,Adventure
2020,Vanguard,159.416,395,below_avg,Crime
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,good,Adventure
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,good,Fantasy
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,good,Action
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,good,Animation
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,good,Comedy
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,good,Family
2021,The Marksman,158.638,1118,avg,Action
2021,The Marksman,158.638,1118,avg,Thriller
2021,The Marksman,158.638,1118,avg,Crime
2021,Vicky and Her Mystery,158.14,287,good,Adventure
2021,Vicky and Her Mystery,158.14,287,good,Family
2021,Vicky and Her Mystery,158.14,287,good,Drama
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,good,Animation
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,good,Adventure
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,good,Comedy
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,good,Fantasy
2021,7 Prisoners,158.066,216,avg,Drama
2021,7 Prisoners,158.066,216,avg,Crime
2022,11M,157.39,11,below_avg,Documentary
2021,Seobok: Project Clone,156.421,110,good,Science Fiction
2021,Seobok: Project Clone,156.421,110,good,Action
2004,Shrek 2,155.923,9736,good,Animation
2004,Shrek 2,155.923,9736,good,Family
2004,Shrek 2,155.923,9736,good,Comedy
2004,Shrek 2,155.923,9736,good,Fantasy
2004,Shrek 2,155.923,9736,good,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Fantasy
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Family
2016,Your Name.,155.483,8426,good,Romance
2016,Your Name.,155.483,8426,good,Animation
2016,Your Name.,155.483,8426,good,Drama
2021,Chief Daddy 2: Going for Broke,155.401,59,not_good,Comedy
2016,Captain America: Civil War,155.386,19474,good,Adventure
2016,Captain America: Civil War,155.386,19474,good,Action
2016,Captain America: Civil War,155.386,19474,good,Science Fiction
2019,Joker,155.06,20016,good,Crime
2019,Joker,155.06,20016,good,Thriller
2019,Joker,155.06,20016,good,Drama
2012,Jack Reacher,154.981,5678,avg,Crime
2012,Jack Reacher,154.981,5678,avg,Drama
2012,Jack Reacher,154.981,5678,avg,Thriller
2012,Jack Reacher,154.981,5678,avg,Action
2022,The Invisible Thread,154.77,43,avg,Comedy
2022,The Invisible Thread,154.77,43,avg,Drama
2021,SAS: Red Notice,154.104,344,not_good,Drama
2021,SAS: Red Notice,154.104,344,not_good,Action
2021,SAS: Red Notice,154.104,344,not_good,Thriller
2020,Mulan,153.973,5520,avg,Adventure
2020,Mulan,153.973,5520,avg,Fantasy
2020,Mulan,153.973,5520,avg,Drama
2022,I Want You Back,153.819,89,below_avg,Comedy
2022,I Want You Back,153.819,89,below_avg,Romance
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,good,Adventure
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,good,Fantasy
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,good,Action
2009,Ninja Assassin,152.29,1115,below_avg,Action
2013,The Wolf of Wall Street,152.102,19325,good,Crime
2013,The Wolf of Wall Street,152.102,19325,good,Drama
2013,The Wolf of Wall Street,152.102,19325,good,Comedy
2021,Hilda and the Mountain King,151.978,50,good,Animation
2021,Hilda and the Mountain King,151.978,50,good,Adventure
2021,Hilda and the Mountain King,151.978,50,good,Fantasy
2021,Hilda and the Mountain King,151.978,50,good,Family
2021,Hilda and the Mountain King,151.978,50,good,TV Movie
2021,Rurouni Kenshin: The Beginning,151.971,252,good,Action
2021,Rurouni Kenshin: The Beginning,151.971,252,good,Adventure
2021,Rurouni Kenshin: The Beginning,151.971,252,good,Drama
2021,Minnal Murali,151.512,192,good,Action
2021,Minnal Murali,151.512,192,good,Adventure
2021,Minnal Murali,151.512,192,good,Comedy
2019,Pokémon: Mewtwo Strikes Back - Evolution,150.992,366,avg,Animation
2019,Pokémon: Mewtwo Strikes Back - Evolution,150.992,366,avg,Adventure
2019,Pokémon: Mewtwo Strikes Back - Evolution,150.992,366,avg,Fantasy
2019,Pokémon: Mewtwo Strikes Back - Evolution,150.992,366,avg,Action
2019,Pokémon: Mewtwo Strikes Back - Evolution,150.992,366,avg,Family
2021,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,150.735,4,avg,Animation
2021,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,150.735,4,avg,Action
2021,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,150.735,4,avg,Adventure
2021,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,150.735,4,avg,Fantasy
2014,Teenage Mutant Ninja Turtles,150.428,5774,not_good,Science Fiction
2014,Teenage Mutant Ninja Turtles,150.428,5774,not_good,Action
2014,Teenage Mutant Ninja Turtles,150.428,5774,not_good,Adventure
2014,Teenage Mutant Ninja Turtles,150.428,5774,not_good,Comedy
2015,Fifty Shades of Grey,150.025,10087,not_good,Drama
2015,Fifty Shades of Grey,150.025,10087,not_good,Romance
2015,Fifty Shades of Grey,150.025,10087,not_good,Thriller
2021,Never Back Down: Revolt,149.856,45,avg,Action
2021,Wish Dragon,149.833,783,good,Animation
2021,Wish Dragon,149.833,783,good,Family
2021,Wish Dragon,149.833,783,good,Comedy
2021,Wish Dragon,149.833,783,good,Fantasy
2002,Ice Age,149.753,10875,good,Animation
